id,created_at,source,favorite_count,retweet_count,text
1322334932060942336,2020-10-31 00:29:50+00:00,Twitter for iPhone,43330,9215,"There is only one way to defend your dignity. There is only one way to defend your family and your Country. There is only one way to preserve, protect and defend the American Way of Life: you must show up and vote on November 3rd! https://t.co/gsFSgh2KPc https://t.co/14MbcBz2oH"
1322334801374834688,2020-10-31 00:29:19+00:00,Twitter for iPhone,56176,10980,"Joe Biden is a corrupt politician who has done nothing but betray you for 47 long years - selling out to lobbyists, China, big pharma &amp; foreign countries. He will stab you in the back. He only cares about political power &amp; he will use that power to hurt you &amp; enrich his cronies! https://t.co/8B9kZ5sdEJ"
1322333352205021184,2020-10-31 00:23:33+00:00,Twitter for iPhone,46552,7721,"...Biden’s deadly migration policies will overwhelm taxpayers and open the floodgates to terrorists, jihadists, and violent extremists. Under my Administration, the safety of our families will always come FIRST!"
1322333348333674496,2020-10-31 00:23:32+00:00,Twitter for iPhone,73008,15498,"Biden has pledged a staggering 700% increase in refugees from the most dangerous and violent terrorist hot spots on earth. He has also vowed to terminate our national security travel bans, allowing for unlimited migration from war zones, and terrorist havens..."
1322328752282501121,2020-10-31 00:05:16+00:00,Twitter for iPhone,31424,5272,https://t.co/aHEqP4fmIf
1322328686348042242,2020-10-31 00:05:01+00:00,Twitter for iPhone,36802,7179,https://t.co/B8m4mhNvct
1322328509923028995,2020-10-31 00:04:19+00:00,Twitter for iPhone,74695,15438,"Your far-left Dem Attorney General, and your Dem Governor tried to shut down our rally, silence the people of Minnesota, and take away your freedom of assembly. They thought we would cancel – but I said NO WAY, I will NEVER abandon the people of Minnesota! https://t.co/wF1uolGlf6"
1322325248927150082,2020-10-30 23:51:21+00:00,Twitter for iPhone,98169,16724,"President Obama used to say that “if you wanted to see something really screwed up, give it to Joe Biden to do.” In fact, he tried to keep Joe from running, “you don’t have to do this Joe”, and then wouldn’t endorse him until long after the Primaries ended. “Joe is lost!”."
1322323068979564544,2020-10-30 23:42:41+00:00,Twitter for iPhone,48010,7223,"THANK YOU MINNESOTA!
https://t.co/OMIAwVQcY7"
1322297825334497280,2020-10-30 22:02:23+00:00,Twitter for iPhone,41123,10162,"Joe Biden will lock down our entire Country. Biden will make you a prisoner in your own home, and a prisoner in your own Country. Biden’s plan will kill the American Dream—Get your friends, get your family, get your neighbors and GET OUT AND VOTE! #MAGA https://t.co/fH8Iq6i8d3"
1322295405313323009,2020-10-30 21:52:46+00:00,Twitter for iPhone,43788,6852,"I’ve done more in 47 months than Joe Biden has done in 47 years! A vote for Republicans is a vote for the American Dream, and the party of Abraham Lincoln! #MAGA https://t.co/gsFSgh2KPc"
1322294301183782912,2020-10-30 21:48:23+00:00,Twitter for iPhone,230412,27228,"The Election should end on November 3rd., not weeks later!"
1322294145726078976,2020-10-30 21:47:46+00:00,Twitter for iPhone,30107,5157,"This election is a choice between a Trump Super Boom or a Biden Depression, and it’s between a safe vaccine or a devastating Biden lockdown! https://t.co/FkOHz0XUS2 https://t.co/IEPULUXAXe"
1322293755328618497,2020-10-30 21:46:12+00:00,Twitter for iPhone,30004,5582,"One of the most important issues is LAW &amp; ORDER. Biden stands with the rioters &amp; looters - I stand with the HEROES of law enforcement. If Biden wins, the rioters in the streets will be running your federal government. No city, no family, and no community will be safe. VOTE #MAGA! https://t.co/fjokM0yWiG"
1322291234753310720,2020-10-30 21:36:12+00:00,Twitter for iPhone,45189,6976,https://t.co/wl1codKkZ3
1322290936542494720,2020-10-30 21:35:00+00:00,Twitter for iPhone,23673,3544,https://t.co/ewR0TUgCtX
1322290888157007872,2020-10-30 21:34:49+00:00,Twitter for iPhone,30089,4724,This election is the most important election of our lifetime! Get out and VOTE to #MAGA! https://t.co/jM4hTHUYDF
1322289024661409793,2020-10-30 21:27:25+00:00,Twitter for iPhone,32853,4575,"THANK YOU WISCONSIN!
https://t.co/9l46T76kwu"
1322259430419783680,2020-10-30 19:29:49+00:00,Twitter for iPhone,22834,3963,"Volunteer to be a Trump Election Poll Watcher. Sign up today! 

#MAGA #Election2020 
https://t.co/3AnrRUPTtZ"
1322255990276775937,2020-10-30 19:16:09+00:00,Twitter for iPhone,24133,3980,"Your VOTE will continue HISTORIC job growth and make sure America keeps WINNING. Arizona, Georgia, Nevada, Texas - Get out and VOTE today! Find your Early Voting Location below. https://t.co/135RZzXIeI"
1322255135947386881,2020-10-30 19:12:45+00:00,Twitter for iPhone,44460,9493,"We did not come this far, and fight this hard, only to surrender our Country back to the Washington Swamp—So get your friends, get your family, get your neighbors &amp; GET OUT &amp; VOTE! On November 3rd we must finish the job and Drain the Swamp once and for all.https://t.co/1HSPRkWMTg"
1322254453156712448,2020-10-30 19:10:02+00:00,Twitter for iPhone,39755,7373,"Joe Biden is a corrupt politician—the Biden family is looking more &amp; more like a crime family. They took millions of $$ from the Chinese Communists, while Vice President Biden shipped Michigan jobs to China. If Biden wins, China Wins. When we win, Michigan wins, and AMERICA wins! https://t.co/YpnjH8838X"
1322253501573984256,2020-10-30 19:06:15+00:00,Twitter for iPhone,24644,4495,"This election will decide whether we restore the rule of a corrupt political class – or whether we declare that in America, we are still governed by THE PEOPLE! Get out and VOTE!
https://t.co/gsFSgh2KPc"
1322253206185897984,2020-10-30 19:05:05+00:00,Twitter for iPhone,71220,8748,Biden’s speech is 90% made up stories and lies. Only broadcast on @FoxNews.
1322252823136890881,2020-10-30 19:03:33+00:00,Twitter for iPhone,29185,4749,"...Disasters. At every turn, Biden twisted his knife into the back of Michigan workers. In 2016, Michigan voted to FIRE this corrupt political establishment and you elected an outsider as President who is finally putting AMERICA FIRST!

#VOTE #MAGA"
1322252819299135488,2020-10-30 19:03:33+00:00,Twitter for iPhone,28663,4680,...a cheerleader for NAFTA – sending your auto Jobs to Mexico. He voted for China’s entry into the World Trade Organization – gutting your industries to finance China’s rise. HALF of all Michigan auto manufacturing jobs were ELIMINATED after the Biden-Backed NAFTA and China...
1322252815561973760,2020-10-30 19:03:32+00:00,Twitter for iPhone,57569,11135,"Joe Biden spent the last 47 years outsourcing your jobs, opening your borders, and sacrificing American blood and treasure in endless foreign wars. He is a diehard globalist who cares nothing for working people. He repeatedly tried to cut Medicare &amp; Social Security. Biden was..."
1322251780504219648,2020-10-30 18:59:25+00:00,Twitter for iPhone,19302,2930,https://t.co/ucTqlNXNJ8
1322251577906798592,2020-10-30 18:58:37+00:00,Twitter for iPhone,24312,4257,"Joe Biden has vowed to abolish the entire U.S. Energy Industry — no fracking, no energy, and high gas prices. While I am President, America will proudly remain ENERGY INDEPENDENT! https://t.co/pN1VF0zaB5"
1322250940267683841,2020-10-30 18:56:05+00:00,Twitter for iPhone,109023,14895,Biden wants the biggest Tax Increase in the history of our Country!
1322250495516311552,2020-10-30 18:54:19+00:00,Twitter for iPhone,20606,4749,https://t.co/BlMv2KsM7W
1322250257086865409,2020-10-30 18:53:22+00:00,Twitter for iPhone,30466,4288,THANK YOU MICHIGAN! https://t.co/eTip7kTQXJ
1322223545221410816,2020-10-30 17:07:13+00:00,Twitter for iPhone,49973,6576,"On my way to MICHIGAN, WISCONSIN, and MINNESOTA! https://t.co/7eEpmAJKCO"
1322219904859213824,2020-10-30 16:52:45+00:00,Twitter for iPhone,31620,5294,Biden would lock us down forever. We are rounding the corner! https://t.co/zvSfKUo1gd
1322218940710359040,2020-10-30 16:48:55+00:00,Twitter for iPhone,123262,13617,Happy Birthday to our wonderful Ivanka. Now go back to work! November 3rd. https://t.co/mQF1xHV3Qh
1322218470231040000,2020-10-30 16:47:03+00:00,Twitter for iPhone,43711,5226,"Such a Great Honor! Thank you, Brett! https://t.co/AocgUSqOTU"
1322218164361388037,2020-10-30 16:45:50+00:00,Twitter for iPhone,29090,3603,Great Red Wave! https://t.co/0HvMzsNwuZ
1322209184855728128,2020-10-30 16:10:09+00:00,Twitter for iPhone,24794,3929,https://t.co/qJUxmsEPv8
1322209181353439232,2020-10-30 16:10:08+00:00,Twitter for iPhone,19150,2961,https://t.co/KhfjwtX2JT
1322209177268154375,2020-10-30 16:10:07+00:00,Twitter for iPhone,46227,6118,https://t.co/voxNnIYMpe
1322204026407145477,2020-10-30 15:49:39+00:00,Twitter for iPhone,36245,6745,This decision is CRAZY and so bad for our Country. Can you imagine what will happen during that nine day period. The Election should END on November 3rd. https://t.co/Hkftv9Jp56
1322170415700152320,2020-10-30 13:36:06+00:00,Twitter for iPhone,78535,12860,"I would NEVER have taken the endorsement of the man who, through gross incompetence, poisoned the people of Flint, Michigan. Former RINO Governor Rick Snyder should be ashamed of himself and his service. I was asked to help fix it. Biden took his endorsement. VOTE TRUMP!!!"
1322166136843194369,2020-10-30 13:19:06+00:00,Twitter for iPhone,141762,16066,SECOND AMENDMENT!
1322165745925672961,2020-10-30 13:17:33+00:00,Twitter for iPhone,105478,10079,SUPREME COURT!
1322162832687988737,2020-10-30 13:05:58+00:00,Twitter for iPhone,136760,19033,"33.1% GDP - BEST IN USA HISTORY. IF I AM ELECTED, NEXT YEAR WILL BE OUR BEST EVER!"
1322160052254482435,2020-10-30 12:54:55+00:00,Twitter for iPhone,53727,11535,Rigged? https://t.co/KX5S0IrouV
1322151922468573186,2020-10-30 12:22:37+00:00,Twitter for iPhone,73023,11791,The @nytimes now admits that patients ill with Covid are getting better faster and at higher (much) percentages.
1322150249255895042,2020-10-30 12:15:58+00:00,Twitter for iPhone,81087,11096,More Testing equals more Cases. We have best testing. Deaths WAY DOWN. Hospitals have great additional capacity! Doing much better than Europe. Therapeutics working!
1322070135524495360,2020-10-30 06:57:37+00:00,Twitter for iPhone,54250,8082,"If Sleepy Joe Biden is actually elected President, the 4 Justices (plus1) that helped make such a ridiculous win possible would be relegated to sitting on not only a heavily PACKED COURT, but probably a REVOLVING COURT as well. At least the many new Justices will be Radical Left!"
1322065847893020672,2020-10-30 06:40:35+00:00,Twitter for iPhone,126883,16550,Biden will destroy the United States Supreme Court. Don’t let this happen!
1322065015575400448,2020-10-30 06:37:17+00:00,Twitter for iPhone,111467,19472,#BidenCrimeFamiily
1322064357350608897,2020-10-30 06:34:40+00:00,Twitter for iPhone,185659,20273,MAKE AMERICA GREAT AGAIN. VOTE!!!
1322063800993013761,2020-10-30 06:32:27+00:00,Twitter for iPhone,121727,12413,Watch the Great Red Wave!
1322063687885201408,2020-10-30 06:32:00+00:00,Twitter for iPhone,105910,9545,Way ahead in Texas!
1322063461334003712,2020-10-30 06:31:06+00:00,Twitter for iPhone,31059,4256,Sports Reporter Calls Jack Nicklaus‘ Endorsement of President Trump ‘Divisive‘ https://t.co/BDcWAL6wp0 via @BreitbartNews Who is Darren Rovell? Thank you Jack!!!
1322061324327804928,2020-10-30 06:22:37+00:00,Twitter for iPhone,25950,4546,Pollak: 11 Shining Successes of President Donald Trump‘s First Term https://t.co/VW5w4YtBQ5 via @BreitbartNews
1322059930082418688,2020-10-30 06:17:04+00:00,Twitter for iPhone,43264,6686,Philadelphia Firefighters Union Votes to Endorse Trump https://t.co/rI6mQUZMbE via @BreitbartNews
1322059055741997056,2020-10-30 06:13:36+00:00,Twitter for iPhone,24444,6282,"Keith Ellison Restricts Freedom of Assembly of Political Opponents https://t.co/WAPPsfQrWk via @BreitbartNews We were planning for as many as 25,000 people in Minnesota. Now the Governor, at the last moment, will only allow the first 250 people to attend. Riots plus Omar = WIN!"
1322014029708251139,2020-10-30 03:14:41+00:00,Twitter for iPhone,33346,6456,https://t.co/OfmL1fPSjZ
1322003624403390464,2020-10-30 02:33:20+00:00,Twitter for iPhone,35211,6986,https://t.co/9m7w0uurXy
1322003361642782721,2020-10-30 02:32:17+00:00,Twitter for iPhone,78062,14674,"For years you had a President who apologized for America—now you have a President who is standing up for America! Get your friends, get your family, get your neighbors and GET OUT &amp; VOTE! On 11/3 we must finish the job and Drain the Swamp once and for all! https://t.co/RZzSuwLUSP"
1321968614921175040,2020-10-30 00:14:13+00:00,Twitter for iPhone,45450,8415,https://t.co/gsFSghkmdM https://t.co/fg5US7VpUJ
1321966078638100480,2020-10-30 00:04:08+00:00,Twitter for iPhone,147924,27074,"The Fake News refuses to cover the fact that GDP went up 33.1% for the 3rd Quarter, the best number by far in our Country’s history!"
1321961340341121025,2020-10-29 23:45:19+00:00,Twitter for iPhone,97101,19814,"My Administration has suspended the entry of refugees from terror-compromised nations such as Syria, Somalia and Yemen. Biden’s plan surges refugees 700% into Minnesota, Michigan &amp; Pennsylvania—burdening schools &amp; hospitals while opening the floodgates to Radical Islamic Terror."
1321958690379821056,2020-10-29 23:34:47+00:00,Twitter for iPhone,64721,9674,"Failed RINO former Governor Rick Snyder of Michigan was a disaster with respect to the Flint Water CATASTROPHE, and a very bad Governor overall. He hurt so many people with his gross incompetence. He reminds me of Sleepy Joe!"
1321916841581666304,2020-10-29 20:48:29+00:00,Twitter for iPhone,104268,12732,"Forced to move our Rally tonight in Fayetteville, North Carolina, to Monday, due to high speed winds and bad weather. I love you North Carolina. Stay safe, see you on Monday!!!"
1321914488984018944,2020-10-29 20:39:08+00:00,Twitter for iPhone,69533,12565,"If I don’t sound like a typical Washington politician, it’s because I’m NOT a politician. If I don’t always play by the rules of the Washington Establishment, it’s because I was elected to fight for YOU, harder than anyone ever has before! https://t.co/gsFSgh2KPc https://t.co/kCtPkRWdY4"
1321906133980753920,2020-10-29 20:05:56+00:00,Twitter for iPhone,48162,9218,"For half a century, Joe Biden has been outsourcing your jobs, opening your borders, and sacrificing American blood and treasure in endless foreign wars. Joe Biden is a corrupt politician—If Biden Wins, China Wins. When We Win, Florida Wins—and America Wins! https://t.co/UdqQqmxvL7"
1321904365892894720,2020-10-29 19:58:55+00:00,Twitter for iPhone,43992,8965,"This election is a choice between the AMERICAN DREAM and a SOCIALIST NIGHTMARE. Our opponents want to turn America into Communist Cuba or Socialist Venezuela. As long as I am President, America will NEVER be a socialist Country! https://t.co/gsFSgh2KPc"
